transaction_id,timestamp,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_V5_509690,2026-09-19T10:23:21Z,U_846107,247.22,87,DEV_196107,IP_586101,CARD_726102,MERCH_380017,2,10,1,1,4,1,CARD_CYCLING
TXN_V5_502102,2026-09-20T00:05:14Z,U_840209,105.77,104,DEV_190209,IP_580005,CARD_720209,MERCH_380118,2,3,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_507076,2026-09-19T05:58:18Z,U_842977,458.35,13,DEV_192977,IP_582977,CARD_722977,MERCH_380088,1,5,0,1,1,0,NONE
TXN_V5_500876,2026-09-18T08:57:48Z,U_840043,431.23,85,DEV_190043,IP_580003,CARD_720043,MERCH_380070,2,2,0,1,1,0,OFFICE_NETWORK
TXN_V5_503853,2026-09-19T05:02:51Z,U_842504,314.46,13,DEV_192504,IP_582504,CARD_722504,MERCH_380016,2,1,0,1,1,0,NONE
TXN_V5_500647,2026-09-19T14:52:03Z,U_840010,359.32,717,DEV_190010,IP_580003,CARD_720010,MERCH_380086,3,3,0,1,1,0,OFFICE_NETWORK
TXN_V5_501963,2026-09-15T21:53:31Z,U_840201,86.99,48,DEV_190201,IP_580005,CARD_720201,MERCH_380125,2,1,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_502830,2026-09-17T18:01:22Z,U_840303,741.48,777,DEV_190303,IP_580303,CARD_720303,MERCH_380010,2,7,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_507339,2026-09-18T13:02:43Z,U_842647,452.33,76,DEV_192647,IP_582647,CARD_722647,MERCH_380023,0,5,1,1,1,0,NONE
TXN_V5_508144,2026-09-16T04:40:13Z,U_841235,287.62,27,DEV_191235,IP_581235,CARD_721235,MERCH_380066,0,1,0,1,1,0,NONE
TXN_V5_504202,2026-09-16T05:50:55Z,U_842811,583.56,22,DEV_192811,IP_582811,CARD_722811,MERCH_380109,0,3,1,1,1,0,NONE
TXN_V5_504672,2026-09-19T16:12:31Z,U_841980,532.91,709,DEV_191980,IP_581980,CARD_721980,MERCH_380103,0,3,0,1,1,0,NONE
TXN_V5_509707,2026-09-19T15:14:59Z,U_846110,126.8,24,DEV_196105,IP_586105,CARD_726103,MERCH_380143,2,17,0,1,4,1,CARD_CYCLING
TXN_V5_503841,2026-09-20T05:15:45Z,U_841328,3474.5,722,DEV_191328,IP_581328,CARD_721328,MERCH_380058,0,4,0,1,1,0,NONE
TXN_V5_503144,2026-09-17T06:22:07Z,U_841679,435.34,733,DEV_191679,IP_581679,CARD_721679,MERCH_380121,1,2,0,1,1,0,NONE
TXN_V5_501463,2026-09-16T12:26:49Z,U_840120,57.97,23,DEV_190120,IP_580004,CARD_720120,MERCH_380113,1,1,0,1,1,0,HOSTEL_NETWORK
TXN_V5_507100,2026-09-15T08:54:40Z,U_842642,754.55,17,DEV_192642,IP_582642,CARD_722642,MERCH_380048,2,6,0,1,1,0,NONE
TXN_V5_507113,2026-09-15T22:45:19Z,U_841788,439.0,9,DEV_191788,IP_581788,CARD_721788,MERCH_380022,0,3,0,1,1,0,NONE
TXN_V5_505575,2026-09-17T20:16:12Z,U_842458,3203.66,848,DEV_192458,IP_582458,CARD_722458,MERCH_380004,0,5,0,1,1,0,NONE
TXN_V5_506820,2026-09-15T21:15:14Z,U_841906,262.14,75,DEV_191906,IP_581906,CARD_721906,MERCH_380064,0,2,0,1,1,0,NONE
TXN_V5_501090,2026-09-17T17:49:22Z,U_840044,216.12,468,DEV_190044,IP_580003,CARD_720044,MERCH_380116,0,4,0,1,1,0,OFFICE_NETWORK
TXN_V5_501083,2026-09-16T16:49:14Z,U_840030,117.53,373,DEV_190030,IP_580003,CARD_720030,MERCH_380101,3,2,1,1,1,0,OFFICE_NETWORK
TXN_V5_508640,2026-09-18T01:43:19Z,U_842783,714.42,6,DEV_192783,IP_582783,CARD_722783,MERCH_380113,0,6,0,1,1,0,NONE
TXN_V5_509208,2026-09-18T09:17:51Z,U_845043,141.67,90,DEV_195043,IP_585043,CARD_725043,MERCH_380128,8,20,2,4,2,1,INDIVIDUAL_FRAUD
TXN_V5_503879,2026-09-17T03:20:23Z,U_842066,155.22,335,DEV_192066,IP_582066,CARD_722066,MERCH_380004,0,3,1,1,1,0,NONE
TXN_V5_507739,2026-09-19T23:49:43Z,U_842033,161.26,646,DEV_192033,IP_582033,CARD_722033,MERCH_380016,0,5,1,1,1,0,NONE
TXN_V5_501269,2026-09-15T17:18:13Z,U_840137,63.99,215,DEV_190137,IP_580004,CARD_720137,MERCH_380098,0,3,0,1,1,0,HOSTEL_NETWORK
TXN_V5_500416,2026-09-19T15:25:12Z,U_840071,369.44,578,DEV_190071,IP_580003,CARD_720071,MERCH_380088,2,2,0,1,1,0,OFFICE_NETWORK
TXN_V5_506987,2026-09-18T01:38:54Z,U_842519,52.32,327,DEV_192519,IP_582519,CARD_722519,MERCH_380009,0,4,0,1,1,0,NONE
TXN_V5_504572,2026-09-20T04:20:10Z,U_841182,306.76,2,DEV_191182,IP_581182,CARD_721182,MERCH_380055,1,6,0,1,1,0,NONE
TXN_V5_506120,2026-09-15T15:29:49Z,U_842270,295.49,3,DEV_192270,IP_582270,CARD_722270,MERCH_380018,1,5,1,1,1,0,NONE
TXN_V5_503213,2026-09-19T17:27:17Z,U_841063,447.16,11,DEV_191063,IP_581063,CARD_721063,MERCH_380109,0,1,0,1,1,0,NONE
TXN_V5_503946,2026-09-16T03:50:11Z,U_841427,148.67,290,DEV_191427,IP_581427,CARD_721427,MERCH_380049,0,4,0,1,1,0,NONE
TXN_V5_503906,2026-09-16T12:35:10Z,U_842002,98.33,18,DEV_192002,IP_582002,CARD_722002,MERCH_380023,0,5,0,1,1,0,NONE
TXN_V5_505098,2026-09-16T19:49:40Z,U_842480,211.01,23,DEV_192480,IP_582480,CARD_722480,MERCH_380041,1,4,1,1,1,0,NONE
TXN_V5_501614,2026-09-19T16:32:09Z,U_840101,63.9,242,DEV_190101,IP_580004,CARD_720101,MERCH_380058,1,2,0,1,1,0,HOSTEL_NETWORK
TXN_V5_502214,2026-09-17T23:45:32Z,U_840320,2057.67,971,DEV_190320,IP_580320,CARD_720320,MERCH_380005,1,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_504348,2026-09-15T18:17:09Z,U_841708,259.05,26,DEV_191708,IP_581708,CARD_721708,MERCH_380069,0,1,0,1,1,0,NONE
TXN_V5_501353,2026-09-18T16:40:55Z,U_840113,42.0,184,DEV_190113,IP_580004,CARD_720113,MERCH_380097,1,4,0,1,1,0,HOSTEL_NETWORK
TXN_V5_508756,2026-09-17T06:30:01Z,U_841544,235.21,809,DEV_191544,IP_581544,CARD_721544,MERCH_380003,0,4,0,1,1,0,NONE
TXN_V5_505566,2026-09-18T03:22:03Z,U_841426,65.92,5,DEV_191426,IP_581426,CARD_721426,MERCH_380064,1,5,1,1,1,0,NONE
TXN_V5_509543,2026-09-19T05:11:05Z,U_846011,170.53,44,DEV_196001,IP_586001,CARD_726013,MERCH_380054,4,11,2,1,1,1,DEVICE_FARM
TXN_V5_506139,2026-09-18T03:26:18Z,U_842926,336.91,25,DEV_192926,IP_582926,CARD_722926,MERCH_380063,0,3,0,1,1,0,NONE
TXN_V5_504176,2026-09-18T08:10:47Z,U_841000,383.0,673,DEV_191000,IP_581000,CARD_721000,MERCH_380010,0,4,1,1,1,0,NONE
TXN_V5_506234,2026-09-18T11:13:02Z,U_841887,428.41,24,DEV_191887,IP_581887,CARD_721887,MERCH_380031,0,4,0,1,1,0,NONE
TXN_V5_505447,2026-09-15T11:32:23Z,U_841460,34.65,17,DEV_191460,IP_581460,CARD_721460,MERCH_380147,1,1,1,1,1,0,NONE
TXN_V5_503936,2026-09-17T01:16:23Z,U_841920,293.94,21,DEV_191920,IP_581920,CARD_721920,MERCH_380057,0,3,0,1,1,0,NONE
TXN_V5_507890,2026-09-16T14:59:44Z,U_841012,373.77,11,DEV_191012,IP_581012,CARD_721012,MERCH_380065,0,4,1,1,1,0,NONE
TXN_V5_507236,2026-09-15T19:55:03Z,U_842119,412.76,281,DEV_192119,IP_582119,CARD_722119,MERCH_380075,1,3,0,1,1,0,NONE
TXN_V5_501165,2026-09-15T08:03:24Z,U_840113,68.5,131,DEV_190113,IP_580004,CARD_720113,MERCH_380115,1,1,0,1,1,0,HOSTEL_NETWORK
TXN_V5_502398,2026-09-16T06:20:16Z,U_840321,3936.11,899,DEV_190321,IP_580321,CARD_720321,MERCH_380009,1,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_508870,2026-09-17T00:32:01Z,U_841187,315.36,722,DEV_191187,IP_581187,CARD_721187,MERCH_380028,0,3,0,1,1,0,NONE
TXN_V5_506792,2026-09-17T12:11:22Z,U_842745,3438.07,22,DEV_192745,IP_582745,CARD_722745,MERCH_380044,0,3,0,1,1,0,NONE
TXN_V5_501376,2026-09-18T19:54:22Z,U_840129,77.27,182,DEV_190129,IP_580004,CARD_720129,MERCH_380053,2,1,1,1,1,0,HOSTEL_NETWORK
TXN_V5_502946,2026-09-19T15:30:14Z,U_840314,1568.64,864,DEV_190314,IP_580314,CARD_720314,MERCH_380006,0,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_509475,2026-09-17T22:55:51Z,U_845091,1777.7,51,DEV_195091,IP_585091,CARD_725091,MERCH_380033,6,11,1,2,3,1,INDIVIDUAL_FRAUD
TXN_V5_501346,2026-09-18T11:14:07Z,U_840106,69.04,219,DEV_190106,IP_580004,CARD_720106,MERCH_380037,0,4,0,1,1,0,HOSTEL_NETWORK
TXN_V5_506259,2026-09-19T12:49:21Z,U_841695,508.64,16,DEV_191695,IP_581695,CARD_721695,MERCH_380126,2,3,0,1,1,0,NONE
TXN_V5_502625,2026-09-19T08:47:03Z,U_840303,2409.78,584,DEV_190303,IP_580303,CARD_720303,MERCH_380005,1,7,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_506241,2026-09-17T05:12:29Z,U_842689,402.14,220,DEV_192689,IP_582689,CARD_722689,MERCH_380102,0,4,0,1,1,0,NONE
TXN_V5_505853,2026-09-19T11:47:36Z,U_842382,294.89,81,DEV_192382,IP_582382,CARD_722382,MERCH_380117,0,4,0,1,1,0,NONE
TXN_V5_500833,2026-09-20T00:59:55Z,U_840016,271.52,565,DEV_190016,IP_580003,CARD_720016,MERCH_380112,2,1,0,1,1,0,OFFICE_NETWORK
TXN_V5_506299,2026-09-15T12:12:27Z,U_841680,3060.22,677,DEV_191680,IP_581680,CARD_721680,MERCH_380124,0,5,0,1,1,0,NONE
TXN_V5_500902,2026-09-15T10:54:58Z,U_840054,57.35,609,DEV_190054,IP_580003,CARD_720054,MERCH_380060,2,5,0,1,1,0,OFFICE_NETWORK
TXN_V5_500680,2026-09-19T04:00:20Z,U_840022,407.82,318,DEV_190022,IP_580003,CARD_720022,MERCH_380010,3,5,0,1,1,0,OFFICE_NETWORK
TXN_V5_506287,2026-09-18T17:26:04Z,U_842810,151.37,868,DEV_192810,IP_582810,CARD_722810,MERCH_380035,0,2,1,1,1,0,NONE
TXN_V5_507071,2026-09-17T10:41:56Z,U_842022,3131.9,26,DEV_192022,IP_582022,CARD_722022,MERCH_380059,1,1,0,1,1,0,NONE
TXN_V5_505499,2026-09-18T23:49:43Z,U_842224,302.96,9,DEV_192224,IP_582224,CARD_722224,MERCH_380089,0,6,1,1,1,0,NONE
TXN_V5_508863,2026-09-15T16:45:59Z,U_841853,764.44,2,DEV_191853,IP_581853,CARD_721853,MERCH_380143,0,5,1,1,1,0,NONE
TXN_V5_503633,2026-09-15T13:58:59Z,U_842693,790.94,590,DEV_192693,IP_582693,CARD_722693,MERCH_380121,1,3,0,1,1,0,NONE
TXN_V5_505620,2026-09-15T16:45:14Z,U_841133,1368.76,740,DEV_191133,IP_581133,CARD_721133,MERCH_380068,0,6,0,1,1,0,NONE
TXN_V5_506045,2026-09-17T23:38:56Z,U_841699,328.21,657,DEV_191699,IP_581699,CARD_721699,MERCH_380015,0,5,1,1,1,0,NONE
TXN_V5_509639,2026-09-18T03:22:38Z,U_846113,60.79,51,DEV_196114,IP_586107,CARD_726104,MERCH_380064,6,12,0,3,4,1,CARD_CYCLING
TXN_V5_508313,2026-09-18T01:54:03Z,U_842704,30.7,7,DEV_192704,IP_582704,CARD_722704,MERCH_380071,1,5,0,1,1,0,NONE
TXN_V5_505713,2026-09-15T10:42:34Z,U_842388,750.18,26,DEV_192388,IP_582388,CARD_722388,MERCH_380051,0,4,1,1,1,0,NONE
TXN_V5_507014,2026-09-17T21:05:18Z,U_842178,460.31,12,DEV_192178,IP_582178,CARD_722178,MERCH_380045,0,6,0,1,1,0,NONE
TXN_V5_509473,2026-09-19T18:42:32Z,U_845088,1399.26,15,DEV_195088,IP_585088,CARD_725088,MERCH_380077,4,17,2,3,3,1,INDIVIDUAL_FRAUD
TXN_V5_500245,2026-09-17T12:13:07Z,U_840002,45000.0,380,DEV_190002,IP_580001,CARD_720003,MERCH_380002,2,2,0,1,1,0,FAMILY_NETWORK
TXN_V5_504401,2026-09-18T19:35:55Z,U_842330,2496.68,12,DEV_192330,IP_582330,CARD_722330,MERCH_380141,0,5,0,1,1,0,NONE
TXN_V5_505492,2026-09-18T12:49:06Z,U_842862,725.91,15,DEV_192862,IP_582862,CARD_722862,MERCH_380138,2,5,1,1,1,0,NONE
TXN_V5_509155,2026-09-20T00:26:47Z,U_845062,64.93,178,DEV_195062,IP_580005,CARD_725062,MERCH_380130,3,20,1,3,3,1,INDIVIDUAL_FRAUD
TXN_V5_506785,2026-09-19T15:14:59Z,U_842760,722.28,469,DEV_192760,IP_582760,CARD_722760,MERCH_380096,0,2,1,1,1,0,NONE
TXN_V5_509705,2026-09-17T16:35:27Z,U_846101,342.63,81,DEV_196112,IP_586107,CARD_726104,MERCH_380083,2,14,1,1,4,1,CARD_CYCLING
TXN_V5_501497,2026-09-17T19:48:20Z,U_840125,18.29,66,DEV_190125,IP_580004,CARD_720125,MERCH_380048,1,2,1,1,1,0,HOSTEL_NETWORK
TXN_V5_500620,2026-09-17T16:55:20Z,U_840062,50.75,317,DEV_190062,IP_580003,CARD_720062,MERCH_380067,3,3,0,1,1,0,OFFICE_NETWORK
TXN_V5_503134,2026-09-17T22:46:54Z,U_841858,410.17,20,DEV_191858,IP_581858,CARD_721858,MERCH_380147,2,3,0,1,1,0,NONE
TXN_V5_509645,2026-09-19T18:47:44Z,U_846112,188.33,55,DEV_196108,IP_586108,CARD_726102,MERCH_380120,4,11,0,2,4,1,CARD_CYCLING
TXN_V5_504891,2026-09-18T09:03:07Z,U_842175,1659.5,29,DEV_192175,IP_582175,CARD_722175,MERCH_380101,0,3,1,1,1,0,NONE
TXN_V5_505482,2026-09-17T05:52:16Z,U_842158,578.32,12,DEV_192158,IP_582158,CARD_722158,MERCH_380059,0,3,1,1,1,0,NONE
TXN_V5_500613,2026-09-19T21:25:11Z,U_840059,153.17,322,DEV_190059,IP_580003,CARD_720059,MERCH_380051,1,2,0,1,1,0,OFFICE_NETWORK
TXN_V5_502639,2026-09-18T05:24:27Z,U_840303,1885.91,462,DEV_190303,IP_580303,CARD_720303,MERCH_380006,1,6,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_505483,2026-09-18T20:26:00Z,U_842362,628.47,719,DEV_192362,IP_582362,CARD_722362,MERCH_380028,0,1,0,1,1,0,NONE
TXN_V5_502027,2026-09-15T12:52:59Z,U_840211,64.18,225,DEV_190211,IP_580005,CARD_720211,MERCH_380101,0,2,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_500849,2026-09-17T20:31:55Z,U_840024,156.21,717,DEV_190024,IP_580003,CARD_720024,MERCH_380043,3,1,1,1,1,0,OFFICE_NETWORK
TXN_V5_501958,2026-09-18T21:56:05Z,U_840227,29.64,433,DEV_190227,IP_580005,CARD_720227,MERCH_380030,1,2,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_505175,2026-09-18T18:00:35Z,U_842604,152.28,143,DEV_192604,IP_582604,CARD_722604,MERCH_380067,0,6,0,1,1,0,NONE
TXN_V5_505123,2026-09-17T11:17:02Z,U_842784,585.03,177,DEV_192784,IP_582784,CARD_722784,MERCH_380012,0,3,0,1,1,0,NONE
TXN_V5_508729,2026-09-16T01:33:44Z,U_842797,619.21,14,DEV_192797,IP_582797,CARD_722797,MERCH_380021,0,3,0,1,1,0,NONE
TXN_V5_509664,2026-09-17T03:16:08Z,U_846111,175.56,72,DEV_196115,IP_586114,CARD_726101,MERCH_380096,6,13,1,3,4,1,CARD_CYCLING
TXN_V5_500747,2026-09-18T06:44:03Z,U_840033,106.0,689,DEV_190033,IP_580003,CARD_720033,MERCH_380015,1,4,0,1,1,0,OFFICE_NETWORK
TXN_V5_501831,2026-09-18T21:06:33Z,U_840204,35.0,39,DEV_190204,IP_580005,CARD_720204,MERCH_380010,1,1,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_504070,2026-09-17T06:21:16Z,U_841468,755.65,91,DEV_191468,IP_581468,CARD_721468,MERCH_380143,0,5,1,1,1,0,NONE
TXN_V5_505936,2026-09-19T17:17:48Z,U_841708,54.3,683,DEV_191708,IP_581708,CARD_721708,MERCH_380103,0,1,0,1,1,0,NONE
TXN_V5_508292,2026-09-20T01:52:34Z,U_842785,341.27,26,DEV_192785,IP_582785,CARD_722785,MERCH_380031,0,6,0,1,1,0,NONE
TXN_V5_505199,2026-09-19T12:20:30Z,U_842932,675.74,19,DEV_192932,IP_582932,CARD_722932,MERCH_380100,0,4,0,1,1,0,NONE
TXN_V5_504278,2026-09-18T02:08:58Z,U_841751,528.11,498,DEV_191751,IP_581751,CARD_721751,MERCH_380003,0,6,0,1,1,0,NONE
TXN_V5_504419,2026-09-18T04:57:41Z,U_841666,475.57,234,DEV_191666,IP_581666,CARD_721666,MERCH_380020,0,2,0,1,1,0,NONE
TXN_V5_509866,2026-09-19T11:13:39Z,U_846201,231.84,0,DEV_196205,IP_586202,CARD_726223,MERCH_380062,3,8,1,1,1,1,ACCOUNT_BURST
TXN_V5_509151,2026-09-17T07:10:38Z,U_845032,52.61,80,DEV_195032,IP_585032,CARD_725032,MERCH_380135,3,24,2,4,3,1,INDIVIDUAL_FRAUD
TXN_V5_500673,2026-09-17T11:37:40Z,U_840014,325.08,525,DEV_190014,IP_580003,CARD_720014,MERCH_380103,3,4,1,1,1,0,OFFICE_NETWORK
TXN_V5_509223,2026-09-18T02:40:46Z,U_845056,1245.87,178,DEV_195056,IP_585056,CARD_725056,MERCH_380145,5,23,2,4,3,1,INDIVIDUAL_FRAUD
TXN_V5_503630,2026-09-19T11:47:03Z,U_842043,566.12,10,DEV_192043,IP_582043,CARD_722043,MERCH_380018,0,6,0,1,1,0,NONE
TXN_V5_508050,2026-09-17T15:19:50Z,U_842181,728.26,15,DEV_192181,IP_582181,CARD_722181,MERCH_380018,0,4,1,1,1,0,NONE
TXN_V5_505688,2026-09-18T09:49:19Z,U_842509,483.92,13,DEV_192509,IP_582509,CARD_722509,MERCH_380029,0,3,0,1,1,0,NONE
TXN_V5_506260,2026-09-17T13:24:15Z,U_842765,610.93,26,DEV_192765,IP_582765,CARD_722765,MERCH_380101,0,2,1,1,1,0,NONE
TXN_V5_502519,2026-09-19T15:46:30Z,U_840322,1832.24,654,DEV_190322,IP_580322,CARD_720322,MERCH_380008,0,5,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_503415,2026-09-19T05:27:41Z,U_841035,355.28,479,DEV_191035,IP_581035,CARD_721035,MERCH_380125,0,1,0,1,1,0,NONE
TXN_V5_502453,2026-09-19T16:46:37Z,U_840303,2267.55,962,DEV_190303,IP_580303,CARD_720303,MERCH_380005,0,5,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_503204,2026-09-15T19:28:23Z,U_842692,456.26,58,DEV_192692,IP_582692,CARD_722692,MERCH_380078,0,6,1,1,1,0,NONE
TXN_V5_508382,2026-09-16T20:20:06Z,U_841725,382.05,244,DEV_191725,IP_581725,CARD_721725,MERCH_380025,1,4,1,1,1,0,NONE
TXN_V5_501665,2026-09-17T18:36:08Z,U_840119,58.01,40,DEV_190119,IP_580004,CARD_720119,MERCH_380144,2,4,0,1,1,0,HOSTEL_NETWORK
TXN_V5_509541,2026-09-16T14:58:41Z,U_846016,62.29,24,DEV_196001,IP_586001,CARD_726022,MERCH_380056,4,25,1,1,3,1,DEVICE_FARM
TXN_V5_505311,2026-09-17T08:56:31Z,U_842464,317.56,13,DEV_192464,IP_582464,CARD_722464,MERCH_380043,1,3,0,1,1,0,NONE
TXN_V5_504486,2026-09-16T18:49:58Z,U_842299,194.65,587,DEV_192299,IP_582299,CARD_722299,MERCH_380001,0,5,0,1,1,0,NONE
TXN_V5_505370,2026-09-18T23:55:15Z,U_841411,758.52,533,DEV_191411,IP_581411,CARD_721411,MERCH_380149,0,4,0,1,1,0,NONE
TXN_V5_500043,2026-09-16T11:05:43Z,U_840001,500.0,380,DEV_190001,IP_580001,CARD_720001,MERCH_380001,2,3,0,1,1,0,FAMILY_NETWORK
TXN_V5_503184,2026-09-20T07:49:49Z,U_842479,2222.74,29,DEV_192479,IP_582479,CARD_722479,MERCH_380135,1,6,0,1,1,0,NONE
TXN_V5_509546,2026-09-17T20:50:52Z,U_846012,58.9,25,DEV_196002,IP_586001,CARD_726024,MERCH_380058,5,20,2,1,3,1,DEVICE_FARM
TXN_V5_503113,2026-09-19T19:18:18Z,U_841260,535.01,353,DEV_191260,IP_581260,CARD_721260,MERCH_380054,0,3,0,1,1,0,NONE
TXN_V5_509407,2026-09-17T11:31:53Z,U_845019,1799.9,42,DEV_195019,IP_585019,CARD_725019,MERCH_380133,9,18,2,4,3,1,INDIVIDUAL_FRAUD
TXN_V5_502457,2026-09-17T15:14:54Z,U_840306,1397.86,711,DEV_190306,IP_580306,CARD_720306,MERCH_380006,0,4,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_507395,2026-09-16T15:07:05Z,U_841252,215.2,4,DEV_191252,IP_581252,CARD_721252,MERCH_380144,0,1,1,1,1,0,NONE
TXN_V5_500426,2026-09-16T03:02:18Z,U_840042,108.53,727,DEV_190042,IP_580003,CARD_720042,MERCH_380037,1,1,0,1,1,0,OFFICE_NETWORK
TXN_V5_504819,2026-09-15T19:14:19Z,U_841273,727.11,20,DEV_191273,IP_581273,CARD_721273,MERCH_380014,0,4,0,1,1,0,NONE
TXN_V5_503287,2026-09-15T11:25:18Z,U_842585,535.51,23,DEV_192585,IP_582585,CARD_722585,MERCH_380087,1,6,0,1,1,0,NONE
TXN_V5_509811,2026-09-18T16:02:54Z,U_846206,421.55,0,DEV_196201,IP_586201,CARD_726229,MERCH_380029,4,15,1,1,1,1,ACCOUNT_BURST
TXN_V5_506384,2026-09-20T07:06:23Z,U_842694,782.34,16,DEV_192694,IP_582694,CARD_722694,MERCH_380081,0,1,0,1,1,0,NONE
TXN_V5_509170,2026-09-17T15:57:44Z,U_845106,182.02,12,DEV_195106,IP_585106,CARD_725106,MERCH_380094,7,17,0,3,3,1,INDIVIDUAL_FRAUD
TXN_V5_504029,2026-09-16T18:19:55Z,U_842738,73.88,713,DEV_192738,IP_582738,CARD_722738,MERCH_380013,0,2,0,1,1,0,NONE
TXN_V5_500729,2026-09-18T01:29:43Z,U_840075,411.93,506,DEV_190075,IP_580003,CARD_720075,MERCH_380118,1,2,1,1,1,0,OFFICE_NETWORK
TXN_V5_508177,2026-09-20T06:15:55Z,U_841318,111.74,319,DEV_191318,IP_581318,CARD_721318,MERCH_380049,2,2,0,1,1,0,NONE
TXN_V5_501814,2026-09-18T21:18:55Z,U_840218,102.76,306,DEV_190218,IP_580005,CARD_720218,MERCH_380121,2,2,0,1,1,0,PUBLIC_WIFI_NETWORK
TXN_V5_502461,2026-09-17T14:26:34Z,U_840321,3353.74,110,DEV_190321,IP_580321,CARD_720321,MERCH_380004,2,2,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_506616,2026-09-17T05:28:59Z,U_842032,244.64,10,DEV_192032,IP_582032,CARD_722032,MERCH_380037,0,6,0,1,1,0,NONE
TXN_V5_508058,2026-09-16T04:19:38Z,U_841203,213.91,422,DEV_191203,IP_581203,CARD_721203,MERCH_380141,0,1,0,1,1,0,NONE
TXN_V5_507630,2026-09-19T22:33:18Z,U_841366,29.93,412,DEV_191366,IP_581366,CARD_721366,MERCH_380150,1,4,0,1,1,0,NONE
TXN_V5_505711,2026-09-15T14:58:41Z,U_842011,356.8,340,DEV_192011,IP_582011,CARD_722011,MERCH_380105,1,2,0,1,1,0,NONE
TXN_V5_500360,2026-09-16T14:58:35Z,U_840058,83.69,225,DEV_190058,IP_580003,CARD_720058,MERCH_380077,3,5,1,1,1,0,OFFICE_NETWORK
TXN_V5_509221,2026-09-18T19:44:16Z,U_845007,146.18,166,DEV_195007,IP_585007,CARD_725007,MERCH_380125,4,19,0,3,3,1,INDIVIDUAL_FRAUD
TXN_V5_509046,2026-09-16T06:50:53Z,U_845124,218.47,168,DEV_195124,IP_585124,CARD_725124,MERCH_380025,9,9,2,3,4,1,INDIVIDUAL_FRAUD
TXN_V5_507252,2026-09-17T05:54:18Z,U_842291,7.35,828,DEV_192291,IP_582291,CARD_722291,MERCH_380003,0,3,0,1,1,0,NONE
TXN_V5_500809,2026-09-16T07:17:16Z,U_840078,64.01,591,DEV_190078,IP_580003,CARD_720078,MERCH_380085,2,5,0,1,1,0,OFFICE_NETWORK
TXN_V5_507175,2026-09-20T00:02:55Z,U_842715,621.39,127,DEV_192715,IP_582715,CARD_722715,MERCH_380120,0,1,0,1,1,0,NONE
TXN_V5_508690,2026-09-15T19:30:41Z,U_842795,798.64,880,DEV_192795,IP_582795,CARD_722795,MERCH_380127,0,4,0,1,1,0,NONE
TXN_V5_507427,2026-09-19T01:01:51Z,U_841969,10.09,606,DEV_191969,IP_581969,CARD_721969,MERCH_380051,0,2,0,1,1,0,NONE
TXN_V5_504842,2026-09-18T07:59:20Z,U_842776,454.01,25,DEV_192776,IP_582776,CARD_722776,MERCH_380032,2,6,0,1,1,0,NONE
TXN_V5_508502,2026-09-15T11:10:38Z,U_841003,757.02,628,DEV_191003,IP_581003,CARD_721003,MERCH_380146,0,6,1,1,1,0,NONE
TXN_V5_502881,2026-09-19T07:29:20Z,U_840303,3844.12,703,DEV_190303,IP_580303,CARD_720303,MERCH_380005,1,7,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_504703,2026-09-17T12:44:42Z,U_841892,457.17,310,DEV_191892,IP_581892,CARD_721892,MERCH_380129,0,6,1,1,1,0,NONE
TXN_V5_507947,2026-09-18T10:31:57Z,U_842937,621.58,28,DEV_192937,IP_582937,CARD_722937,MERCH_380103,0,4,0,1,1,0,NONE
TXN_V5_501054,2026-09-17T14:54:31Z,U_840017,138.74,537,DEV_190017,IP_580003,CARD_720017,MERCH_380049,1,5,0,1,1,0,OFFICE_NETWORK
TXN_V5_500880,2026-09-16T01:33:05Z,U_840044,359.94,524,DEV_190044,IP_580003,CARD_720044,MERCH_380126,2,5,1,1,1,0,OFFICE_NETWORK
TXN_V5_502730,2026-09-16T22:14:05Z,U_840314,4190.15,340,DEV_190314,IP_580314,CARD_720314,MERCH_380001,0,5,0,1,1,0,LEGITIMATE_BUSINESS_NETWORK
TXN_V5_506300,2026-09-18T12:57:58Z,U_841003,182.95,6,DEV_191003,IP_581003,CARD_721003,MERCH_380061,0,4,0,1,1,0,NONE
