transaction_id,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_V2_000414,U_LEGIT_1398,165.54,8,D_LEGIT_0877,IP_LEGIT_0732,C_LEGIT_1688,M_090,1,1,0,1,2,0,NONE
TXN_V2_002162,U_LEGIT_0273,69.48,1,D_SHARED_BENIGN_14,IP_LEGIT_0056,C_LEGIT_2622,M_036,0,1,0,2,1,0,NONE
TXN_V2_009363,U_INDIV_0028,138.02,24,D_INDIV_0049,IP_INDIV_0126,C_INDIV_0219,M_070,3,23,6,5,3,1,INDIVIDUAL_FRAUD
TXN_V2_002333,U_LEGIT_1266,143.07,681,D_LEGIT_0580,IP_LEGIT_0824,C_LEGIT_2345,M_060,0,3,0,3,3,0,NONE
TXN_V2_002096,U_LEGIT_1369,11.61,421,D_LEGIT_1908,IP_LEGIT_0957,C_LEGIT_0088,M_128,0,1,0,2,3,0,NONE
TXN_V2_006747,U_LEGIT_1636,219.49,630,D_LEGIT_0116,IP_LEGIT_1083,C_LEGIT_2872,M_082,0,3,0,3,3,0,NONE
TXN_V2_004252,U_LEGIT_0462,200.18,134,D_LEGIT_1626,IP_LEGIT_0322,C_LEGIT_0271,M_027,0,4,0,1,3,0,NONE
TXN_V2_007721,U_LEGIT_1127,186.12,13,D_LEGIT_0822,IP_LEGIT_1593,C_LEGIT_0330,M_147,1,3,0,1,1,0,NONE
TXN_V2_008964,U_LEGIT_1599,188.17,975,D_LEGIT_0309,IP_LEGIT_1258,C_LEGIT_0960,M_103,0,1,0,3,3,0,NONE
TXN_V2_003449,U_LEGIT_0792,92.71,606,D_LEGIT_1591,IP_LEGIT_1112,C_LEGIT_0970,M_061,1,4,0,3,1,0,NONE
TXN_V2_006678,U_LEGIT_1484,86.92,463,D_SHARED_BENIGN_01,IP_SHARED_BENIGN_02,C_LEGIT_2314,M_111,0,2,0,3,3,0,NONE
TXN_V2_003562,U_LEGIT_2115,170.06,677,D_LEGIT_0291,IP_LEGIT_0685,C_LEGIT_2149,M_049,0,4,0,1,1,0,NONE
TXN_V2_005048,U_LEGIT_1818,1598.82,68,D_SHARED_BENIGN_07,IP_LEGIT_0419,C_LEGIT_0515,M_140,0,3,0,3,2,0,NONE
TXN_V2_008636,U_LEGIT_2497,151.41,664,D_SHARED_BENIGN_05,IP_LEGIT_1519,C_LEGIT_1418,M_008,4,10,0,3,2,0,NONE
TXN_V2_002678,U_LEGIT_2282,1359.23,22,D_LEGIT_0702,IP_LEGIT_1524,C_LEGIT_1412,M_142,0,3,0,1,2,0,NONE
TXN_V2_005908,U_LEGIT_0568,162.78,21,D_LEGIT_0979,IP_LEGIT_0292,C_LEGIT_2599,M_118,0,4,0,1,1,0,NONE
TXN_V2_006412,U_LEGIT_0817,218.34,377,D_LEGIT_0282,IP_LEGIT_0157,C_LEGIT_1356,M_125,0,3,0,3,1,0,NONE
TXN_V2_005887,U_LEGIT_1280,185.1,583,D_LEGIT_1769,IP_LEGIT_1499,C_LEGIT_0116,M_055,0,2,0,3,1,0,NONE
TXN_V2_006582,U_LEGIT_2423,83.1,940,D_LEGIT_0240,IP_LEGIT_0511,C_LEGIT_2721,M_061,6,8,0,1,1,0,NONE
TXN_V2_009487,U_INDIV_0012,1114.74,7,D_INDIV_0078,IP_INDIV_0195,C_INDIV_0023,M_102,3,19,6,4,3,1,INDIVIDUAL_FRAUD
TXN_V2_001130,U_LEGIT_0050,112.82,2,D_LEGIT_1838,IP_LEGIT_0007,C_LEGIT_1137,M_090,0,3,3,2,1,0,NONE
TXN_V2_003871,U_LEGIT_0039,58.02,411,D_LEGIT_1133,IP_LEGIT_1143,C_LEGIT_1153,M_066,0,3,0,1,1,0,NONE
TXN_V2_009843,U_BURST_001,302.21,2,D_BURST_003,IP_BURST_SUBNET_01,C_BURST_016,M_145,3,20,1,1,1,1,ACCOUNT_BURST
TXN_V2_003177,U_LEGIT_1608,689.26,179,D_LEGIT_0872,IP_LEGIT_1353,C_LEGIT_2484,M_147,1,3,1,1,2,0,NONE
TXN_V2_002794,U_LEGIT_1776,127.29,97,D_SHARED_BENIGN_11,IP_LEGIT_0804,C_LEGIT_1701,M_108,0,4,0,2,1,0,NONE
TXN_V2_001881,U_LEGIT_1493,234.9,699,D_LEGIT_1620,IP_LEGIT_0551,C_LEGIT_2656,M_118,1,4,0,3,2,0,NONE
TXN_V2_009945,U_DIST_030,32.37,19,D_DIST_022,IP_DIST_PROXY_02,C_DIST_030,M_TARGET_HIGHVAL_99,3,5,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_005317,U_LEGIT_1819,228.28,759,D_LEGIT_1583,IP_LEGIT_1936,C_LEGIT_0228,M_043,0,3,0,1,3,0,NONE
TXN_V2_002632,U_LEGIT_2010,97.75,522,D_LEGIT_0163,IP_LEGIT_1705,C_LEGIT_2375,M_042,0,1,0,3,3,0,NONE
TXN_V2_008841,U_LEGIT_1964,127.87,482,D_LEGIT_0505,IP_LEGIT_1212,C_LEGIT_2709,M_031,0,3,0,2,2,0,NONE
TXN_V2_004115,U_LEGIT_0677,1646.17,579,D_SHARED_BENIGN_08,IP_LEGIT_1971,C_LEGIT_0362,M_099,0,4,0,3,3,0,NONE
TXN_V2_005755,U_LEGIT_0943,36.04,159,D_LEGIT_0612,IP_LEGIT_0691,C_LEGIT_2676,M_094,0,1,0,2,3,0,NONE
TXN_V2_000166,U_LEGIT_1863,25.2,744,D_LEGIT_0671,IP_LEGIT_1780,C_LEGIT_0382,M_118,0,4,0,3,2,0,NONE
TXN_V2_004345,U_LEGIT_1030,234.59,25,D_LEGIT_1170,IP_LEGIT_0271,C_LEGIT_2827,M_001,0,4,0,1,1,0,NONE
TXN_V2_003259,U_LEGIT_0060,1482.97,412,D_LEGIT_1557,IP_LEGIT_0888,C_LEGIT_2085,M_021,1,4,0,1,1,0,NONE
TXN_V2_006762,U_LEGIT_2103,60.69,26,D_SHARED_BENIGN_10,IP_SHARED_BENIGN_07,C_LEGIT_0738,M_001,0,3,0,1,1,0,NONE
TXN_V2_003277,U_LEGIT_0871,182.01,772,D_SHARED_BENIGN_06,IP_LEGIT_1702,C_LEGIT_1265,M_131,0,2,0,3,2,0,NONE
TXN_V2_009526,U_FARM_019,30.78,30,D_FARM_HUB_01,IP_FARM_PROXY_02,C_FARM_026,M_023,4,9,1,1,1,1,DEVICE_FARM
TXN_V2_001585,U_LEGIT_1194,125.27,11,D_LEGIT_0496,IP_LEGIT_1159,C_LEGIT_2194,M_028,0,4,0,1,1,0,NONE
TXN_V2_009811,U_BURST_007,185.41,1,D_BURST_020,IP_BURST_SUBNET_02,C_BURST_017,M_095,6,17,0,1,2,1,ACCOUNT_BURST
TXN_V2_004292,U_LEGIT_0541,30.47,240,D_LEGIT_1920,IP_LEGIT_0282,C_LEGIT_2710,M_038,0,1,0,1,1,0,NONE
TXN_V2_002209,U_LEGIT_0991,130.42,440,D_LEGIT_1837,IP_SHARED_BENIGN_02,C_LEGIT_2083,M_068,0,3,0,2,2,0,NONE
TXN_V2_005234,U_LEGIT_0332,233.06,929,D_LEGIT_1342,IP_LEGIT_0974,C_LEGIT_0036,M_041,0,2,0,2,3,0,NONE
TXN_V2_004848,U_LEGIT_2047,1525.16,1,D_LEGIT_1197,IP_LEGIT_1854,C_LEGIT_1691,M_001,0,2,0,1,2,0,NONE
TXN_V2_001014,U_LEGIT_1086,1265.37,19,D_LEGIT_0308,IP_LEGIT_1071,C_LEGIT_2668,M_045,0,1,0,2,1,0,NONE
TXN_V2_003707,U_LEGIT_1270,1453.78,744,D_LEGIT_1054,IP_LEGIT_0032,C_LEGIT_0597,M_077,3,5,0,1,3,0,NONE
TXN_V2_005782,U_LEGIT_2476,73.15,398,D_LEGIT_1834,IP_LEGIT_0366,C_LEGIT_1484,M_004,1,2,0,3,3,0,NONE
TXN_V2_009706,U_CYCLE_018,77.1,50,D_CYCLE_006,IP_CYCLE_006,C_STOLEN_POOL_04,M_031,2,15,2,1,2,1,CARD_CYCLING
TXN_V2_009724,U_CYCLE_002,320.69,116,D_CYCLE_024,IP_CYCLE_001,C_STOLEN_POOL_01,M_096,5,13,0,2,2,1,CARD_CYCLING
TXN_V2_006938,U_LEGIT_0464,88.36,181,D_SHARED_BENIGN_03,IP_LEGIT_1494,C_LEGIT_2390,M_081,0,4,0,2,1,0,NONE
TXN_V2_005848,U_LEGIT_1941,30.9,17,D_LEGIT_1774,IP_LEGIT_0342,C_LEGIT_2259,M_069,1,4,0,2,2,0,NONE
TXN_V2_008421,U_LEGIT_0834,163.78,537,D_LEGIT_1053,IP_SHARED_BENIGN_05,C_LEGIT_1632,M_103,0,3,0,1,2,0,NONE
TXN_V2_009496,U_INDIV_0081,230.14,0,D_INDIV_0207,IP_INDIV_0290,C_INDIV_0021,M_134,9,18,2,4,5,1,INDIVIDUAL_FRAUD
TXN_V2_009574,U_FARM_027,99.69,25,D_FARM_HUB_02,IP_FARM_PROXY_02,C_FARM_025,M_133,2,12,1,1,1,1,DEVICE_FARM
TXN_V2_009508,U_FARM_004,39.42,59,D_FARM_HUB_03,IP_FARM_PROXY_02,C_FARM_015,M_130,3,8,1,1,1,1,DEVICE_FARM
TXN_V2_001497,U_LEGIT_1875,235.64,361,D_LEGIT_1430,IP_LEGIT_1948,C_LEGIT_0805,M_141,0,4,0,1,3,0,NONE
TXN_V2_007535,U_LEGIT_2114,148.15,751,D_SHARED_BENIGN_04,IP_LEGIT_0381,C_LEGIT_0658,M_003,0,2,0,1,1,0,NONE
TXN_V2_005788,U_LEGIT_0242,152.97,657,D_LEGIT_0040,IP_SHARED_BENIGN_14,C_LEGIT_2235,M_004,3,11,0,2,1,0,NONE
TXN_V2_004023,U_LEGIT_1125,186.31,568,D_SHARED_BENIGN_09,IP_LEGIT_1993,C_LEGIT_0409,M_020,0,1,0,1,3,0,NONE
TXN_V2_000924,U_LEGIT_1368,66.43,445,D_LEGIT_0243,IP_LEGIT_0997,C_LEGIT_2015,M_102,1,3,0,2,3,0,NONE
TXN_V2_003854,U_LEGIT_0301,27.77,181,D_LEGIT_0157,IP_LEGIT_1393,C_LEGIT_1954,M_052,0,3,3,1,1,0,NONE
TXN_V2_008245,U_LEGIT_2343,36.07,558,D_LEGIT_1308,IP_LEGIT_1427,C_LEGIT_2006,M_033,0,2,0,3,2,0,NONE
TXN_V2_008365,U_LEGIT_0742,29.66,44,D_LEGIT_0641,IP_LEGIT_0524,C_LEGIT_1939,M_010,2,3,1,1,2,0,NONE
TXN_V2_001780,U_LEGIT_1041,85.37,539,D_LEGIT_1995,IP_SHARED_BENIGN_12,C_LEGIT_1927,M_029,0,4,0,1,1,0,NONE
TXN_V2_005812,U_LEGIT_0095,146.65,634,D_LEGIT_1966,IP_LEGIT_0348,C_LEGIT_1676,M_145,0,3,0,3,3,0,NONE
TXN_V2_001776,U_LEGIT_0207,15.19,517,D_LEGIT_0472,IP_LEGIT_0208,C_LEGIT_0733,M_040,0,4,0,1,1,0,NONE
TXN_V2_000329,U_LEGIT_1323,1480.85,16,D_LEGIT_0777,IP_LEGIT_1554,C_LEGIT_1751,M_141,0,2,0,1,1,0,NONE
TXN_V2_003087,U_LEGIT_1790,126.09,7,D_LEGIT_1265,IP_LEGIT_0697,C_LEGIT_1068,M_135,0,4,0,2,2,0,NONE
TXN_V2_004556,U_LEGIT_2131,49.1,590,D_LEGIT_1920,IP_LEGIT_1248,C_LEGIT_2370,M_019,0,1,0,1,3,0,NONE
TXN_V2_002834,U_LEGIT_0291,82.2,375,D_LEGIT_1262,IP_LEGIT_0970,C_LEGIT_2566,M_042,0,3,1,1,3,0,NONE
TXN_V2_005836,U_LEGIT_0140,31.02,29,D_LEGIT_0113,IP_SHARED_BENIGN_01,C_LEGIT_1959,M_093,0,2,0,1,1,0,NONE
TXN_V2_006347,U_LEGIT_2316,1755.39,779,D_LEGIT_1228,IP_LEGIT_1627,C_LEGIT_2882,M_020,3,7,0,3,3,0,NONE
TXN_V2_002966,U_LEGIT_1202,154.66,16,D_LEGIT_0577,IP_LEGIT_0348,C_LEGIT_0718,M_130,4,5,0,2,1,0,NONE
TXN_V2_004932,U_LEGIT_1779,161.57,948,D_LEGIT_0475,IP_LEGIT_1846,C_LEGIT_0242,M_019,0,1,0,1,3,0,NONE
TXN_V2_008156,U_LEGIT_1394,110.84,861,D_LEGIT_0388,IP_LEGIT_0209,C_LEGIT_1369,M_059,4,6,0,2,3,0,NONE
TXN_V2_001164,U_LEGIT_0605,56.8,361,D_LEGIT_0911,IP_LEGIT_0271,C_LEGIT_2365,M_111,5,5,0,1,2,0,NONE
TXN_V2_009344,U_INDIV_0084,1057.2,135,D_INDIV_0004,IP_INDIV_0219,C_INDIV_0097,M_149,9,9,3,5,3,1,INDIVIDUAL_FRAUD
TXN_V2_002564,U_LEGIT_1517,180.28,374,D_LEGIT_1291,IP_LEGIT_0530,C_LEGIT_1095,M_141,0,4,0,2,2,0,NONE
TXN_V2_004441,U_LEGIT_1121,16.95,747,D_LEGIT_1867,IP_LEGIT_1127,C_LEGIT_1030,M_122,0,2,0,3,1,0,NONE
TXN_V2_001120,U_LEGIT_0361,29.83,10,D_LEGIT_1625,IP_LEGIT_1896,C_LEGIT_0579,M_122,0,1,2,1,1,0,NONE
TXN_V2_005198,U_LEGIT_1934,33.13,1,D_LEGIT_0888,IP_LEGIT_1179,C_LEGIT_0001,M_051,1,1,0,3,3,0,NONE
TXN_V2_002883,U_LEGIT_1795,160.54,197,D_LEGIT_0127,IP_LEGIT_1333,C_LEGIT_2565,M_098,0,1,0,1,1,0,NONE
TXN_V2_009677,U_CYCLE_016,126.99,118,D_CYCLE_025,IP_CYCLE_001,C_STOLEN_POOL_03,M_140,3,12,0,3,5,1,CARD_CYCLING
TXN_V2_006765,U_LEGIT_0035,701.37,608,D_SHARED_BENIGN_09,IP_LEGIT_1084,C_LEGIT_1720,M_139,1,1,0,3,1,0,NONE
TXN_V2_000959,U_LEGIT_1331,144.98,263,D_SHARED_BENIGN_06,IP_LEGIT_1555,C_LEGIT_0988,M_137,0,2,0,1,1,0,NONE
TXN_V2_007308,U_LEGIT_0652,1421.93,849,D_LEGIT_1581,IP_LEGIT_1228,C_LEGIT_2030,M_041,0,2,0,2,3,0,NONE
TXN_V2_002427,U_LEGIT_0124,30.59,434,D_SHARED_BENIGN_05,IP_LEGIT_1674,C_LEGIT_1671,M_107,0,1,0,1,3,0,NONE
TXN_V2_009641,U_CYCLE_005,176.45,75,D_CYCLE_025,IP_CYCLE_021,C_STOLEN_POOL_06,M_064,3,16,2,1,2,1,CARD_CYCLING
TXN_V2_007503,U_LEGIT_2410,1619.83,7,D_LEGIT_1916,IP_LEGIT_1414,C_LEGIT_1197,M_088,0,2,0,1,3,0,NONE
TXN_V2_009440,U_INDIV_0006,1037.18,1,D_INDIV_0196,IP_INDIV_0052,C_INDIV_0015,M_073,2,16,0,4,5,1,INDIVIDUAL_FRAUD
TXN_V2_003108,U_LEGIT_1303,163.44,297,D_LEGIT_0376,IP_LEGIT_0192,C_LEGIT_1423,M_006,0,4,0,1,1,0,NONE
TXN_V2_003817,U_LEGIT_0296,1438.66,931,D_LEGIT_0921,IP_LEGIT_1622,C_LEGIT_0116,M_100,0,4,0,1,1,0,NONE
TXN_V2_009566,U_FARM_026,78.97,42,D_FARM_HUB_03,IP_FARM_PROXY_02,C_FARM_022,M_033,4,17,1,1,1,1,DEVICE_FARM
TXN_V2_003327,U_LEGIT_0283,216.59,15,D_SHARED_BENIGN_12,IP_LEGIT_0069,C_LEGIT_0584,M_135,0,1,1,2,2,0,NONE
TXN_V2_001300,U_LEGIT_0610,235.65,577,D_LEGIT_0717,IP_LEGIT_0864,C_LEGIT_0341,M_126,0,2,0,1,3,0,NONE
TXN_V2_005280,U_LEGIT_0580,196.47,847,D_SHARED_BENIGN_11,IP_LEGIT_1157,C_LEGIT_0691,M_126,0,2,0,1,1,0,NONE
TXN_V2_002725,U_LEGIT_2427,1132.33,366,D_SHARED_BENIGN_12,IP_LEGIT_1192,C_LEGIT_2649,M_032,0,3,0,2,2,0,NONE
TXN_V2_002172,U_LEGIT_1627,195.72,157,D_LEGIT_0739,IP_LEGIT_1829,C_LEGIT_0427,M_123,0,2,0,2,1,0,NONE
TXN_V2_008014,U_LEGIT_1252,197.68,532,D_LEGIT_0301,IP_SHARED_BENIGN_08,C_LEGIT_0939,M_033,0,3,0,1,2,0,NONE
TXN_V2_004344,U_LEGIT_1333,176.73,476,D_LEGIT_0725,IP_LEGIT_1616,C_LEGIT_2168,M_059,0,1,0,3,2,0,NONE
TXN_V2_006730,U_LEGIT_0293,98.92,131,D_LEGIT_0484,IP_LEGIT_1462,C_LEGIT_1931,M_006,0,3,0,1,1,0,NONE
TXN_V2_000399,U_LEGIT_2453,33.0,744,D_LEGIT_1114,IP_LEGIT_0648,C_LEGIT_2806,M_078,1,1,0,2,2,0,NONE
TXN_V2_004176,U_LEGIT_0740,239.55,627,D_LEGIT_1999,IP_LEGIT_1029,C_LEGIT_2988,M_129,0,2,0,1,1,0,NONE
TXN_V2_002311,U_LEGIT_1424,778.66,4,D_LEGIT_1499,IP_SHARED_BENIGN_05,C_LEGIT_0546,M_061,0,1,0,3,1,0,NONE
TXN_V2_009552,U_FARM_012,242.28,31,D_FARM_HUB_01,IP_FARM_PROXY_02,C_FARM_014,M_134,2,12,1,1,2,1,DEVICE_FARM
TXN_V2_002551,U_LEGIT_0698,112.0,910,D_LEGIT_0039,IP_LEGIT_1834,C_LEGIT_2260,M_149,0,1,0,1,3,0,NONE
TXN_V2_007016,U_LEGIT_1913,26.89,737,D_LEGIT_0049,IP_LEGIT_0318,C_LEGIT_2655,M_075,0,2,0,1,1,0,NONE
TXN_V2_008027,U_LEGIT_2350,229.18,814,D_LEGIT_0127,IP_LEGIT_1614,C_LEGIT_1951,M_139,0,4,0,1,1,0,NONE
TXN_V2_006550,U_LEGIT_1700,1640.35,25,D_LEGIT_1163,IP_LEGIT_0757,C_LEGIT_1305,M_102,0,3,0,3,2,0,NONE
TXN_V2_003055,U_LEGIT_0649,110.29,6,D_LEGIT_0957,IP_LEGIT_0895,C_LEGIT_2182,M_045,4,8,0,2,1,0,NONE
TXN_V2_004001,U_LEGIT_0218,77.86,76,D_LEGIT_1943,IP_LEGIT_0871,C_LEGIT_1958,M_099,0,3,0,1,3,0,NONE
TXN_V2_007459,U_LEGIT_0986,197.57,537,D_LEGIT_0436,IP_LEGIT_0019,C_LEGIT_0530,M_064,0,3,0,1,1,0,NONE
TXN_V2_007702,U_LEGIT_2023,200.89,9,D_SHARED_BENIGN_07,IP_LEGIT_0887,C_LEGIT_2213,M_012,1,3,0,3,1,0,NONE
TXN_V2_002766,U_LEGIT_2123,19.16,275,D_LEGIT_1157,IP_LEGIT_1955,C_LEGIT_1217,M_032,0,1,0,2,2,0,NONE
TXN_V2_003372,U_LEGIT_0925,240.79,28,D_LEGIT_0826,IP_LEGIT_0662,C_LEGIT_1858,M_012,0,4,0,1,1,0,NONE
TXN_V2_008836,U_LEGIT_2233,133.47,289,D_LEGIT_0103,IP_LEGIT_1827,C_LEGIT_2654,M_134,1,2,0,3,2,0,NONE
TXN_V2_003429,U_LEGIT_1583,141.69,429,D_LEGIT_1190,IP_LEGIT_0975,C_LEGIT_0841,M_060,0,4,0,1,1,0,NONE
TXN_V2_002805,U_LEGIT_1240,527.02,159,D_LEGIT_1802,IP_LEGIT_0815,C_LEGIT_1305,M_119,0,1,3,1,3,0,NONE
TXN_V2_008256,U_LEGIT_1444,106.98,491,D_LEGIT_1690,IP_LEGIT_0753,C_LEGIT_1015,M_098,0,3,0,2,2,0,NONE
TXN_V2_001291,U_LEGIT_0379,203.17,807,D_LEGIT_1138,IP_LEGIT_1422,C_LEGIT_1062,M_085,0,3,0,1,1,0,NONE
TXN_V2_000557,U_LEGIT_1414,174.8,160,D_LEGIT_1389,IP_LEGIT_1089,C_LEGIT_2260,M_104,0,2,0,2,1,0,NONE
TXN_V2_009520,U_FARM_030,158.91,10,D_FARM_HUB_03,IP_FARM_PROXY_02,C_FARM_035,M_075,2,8,2,1,2,1,DEVICE_FARM
TXN_V2_004686,U_LEGIT_2082,1309.22,67,D_LEGIT_1645,IP_LEGIT_0346,C_LEGIT_0372,M_056,0,2,0,3,1,0,NONE
TXN_V2_009237,U_INDIV_0137,99.84,6,D_INDIV_0088,IP_INDIV_0257,C_INDIV_0025,M_124,2,10,6,5,5,1,INDIVIDUAL_FRAUD
TXN_V2_009307,U_INDIV_0051,1092.64,35,D_INDIV_0003,IP_INDIV_0138,C_INDIV_0129,M_014,2,10,5,4,5,1,INDIVIDUAL_FRAUD
TXN_V2_003211,U_LEGIT_2343,67.23,243,D_LEGIT_1344,IP_SHARED_BENIGN_08,C_LEGIT_1647,M_145,6,10,0,1,3,0,NONE
TXN_V2_002435,U_LEGIT_2295,204.81,698,D_LEGIT_1529,IP_SHARED_BENIGN_08,C_LEGIT_0721,M_134,0,4,0,1,1,0,NONE
TXN_V2_003029,U_LEGIT_1602,21.73,954,D_LEGIT_0890,IP_SHARED_BENIGN_12,C_LEGIT_0959,M_139,0,4,0,2,2,0,NONE
TXN_V2_005237,U_LEGIT_0701,64.1,987,D_LEGIT_1782,IP_LEGIT_0156,C_LEGIT_1785,M_128,3,7,0,3,3,0,NONE
TXN_V2_008450,U_LEGIT_1942,163.6,819,D_LEGIT_0809,IP_SHARED_BENIGN_10,C_LEGIT_2586,M_138,1,3,0,2,3,0,NONE
TXN_V2_005731,U_LEGIT_0153,136.07,221,D_LEGIT_1374,IP_SHARED_BENIGN_06,C_LEGIT_1391,M_133,0,3,0,1,1,0,NONE
TXN_V2_004982,U_LEGIT_1058,29.32,712,D_LEGIT_0805,IP_LEGIT_0444,C_LEGIT_0755,M_112,0,4,0,3,3,0,NONE
TXN_V2_002029,U_LEGIT_0643,1940.61,663,D_LEGIT_1002,IP_LEGIT_0243,C_LEGIT_0474,M_086,0,2,0,3,1,0,NONE
TXN_V2_009694,U_CYCLE_009,250.3,80,D_CYCLE_009,IP_CYCLE_008,C_STOLEN_POOL_06,M_077,3,11,1,2,5,1,CARD_CYCLING
TXN_V2_006808,U_LEGIT_0997,114.79,835,D_LEGIT_0843,IP_LEGIT_0278,C_LEGIT_2042,M_009,0,2,2,1,3,0,NONE
TXN_V2_004800,U_LEGIT_0106,108.33,845,D_LEGIT_0739,IP_LEGIT_0154,C_LEGIT_1900,M_073,2,4,0,3,2,0,NONE
TXN_V2_009562,U_FARM_010,90.94,15,D_FARM_HUB_03,IP_FARM_PROXY_01,C_FARM_009,M_085,4,19,2,1,1,1,DEVICE_FARM
TXN_V2_006306,U_LEGIT_1386,48.08,74,D_LEGIT_0571,IP_LEGIT_0821,C_LEGIT_0658,M_018,3,5,0,3,3,0,NONE
TXN_V2_001963,U_LEGIT_1504,74.65,670,D_LEGIT_1569,IP_LEGIT_0262,C_LEGIT_1475,M_125,0,3,0,1,3,0,NONE
TXN_V2_005108,U_LEGIT_1541,201.21,249,D_LEGIT_1965,IP_LEGIT_0105,C_LEGIT_1550,M_047,4,6,0,2,3,0,NONE
TXN_V2_005561,U_LEGIT_2117,241.06,507,D_LEGIT_1096,IP_LEGIT_1758,C_LEGIT_2593,M_051,1,3,0,1,1,0,NONE
TXN_V2_009882,U_DIST_021,101.51,76,D_DIST_008,IP_DIST_PROXY_04,C_DIST_032,M_TARGET_HIGHVAL_99,1,7,0,1,1,1,DISTRIBUTED_ABUSE
TXN_V2_002103,U_LEGIT_1089,185.4,153,D_LEGIT_1480,IP_LEGIT_1309,C_LEGIT_1937,M_049,0,4,0,2,3,0,NONE
TXN_V2_001959,U_LEGIT_0931,98.34,439,D_LEGIT_0887,IP_LEGIT_0301,C_LEGIT_2652,M_039,0,2,0,1,1,0,NONE
TXN_V2_005795,U_LEGIT_0761,22.84,869,D_LEGIT_0218,IP_LEGIT_0869,C_LEGIT_1641,M_071,3,11,0,3,1,0,NONE
TXN_V2_005860,U_LEGIT_0405,22.0,405,D_LEGIT_1018,IP_SHARED_BENIGN_12,C_LEGIT_0533,M_044,0,3,0,2,2,0,NONE
TXN_V2_004592,U_LEGIT_2236,104.19,15,D_LEGIT_0589,IP_LEGIT_0488,C_LEGIT_2609,M_121,0,3,0,1,1,0,NONE
TXN_V2_002403,U_LEGIT_2288,82.49,25,D_LEGIT_0090,IP_LEGIT_1138,C_LEGIT_2463,M_065,1,1,0,3,1,0,NONE
TXN_V2_004938,U_LEGIT_0112,116.94,14,D_LEGIT_0441,IP_LEGIT_0141,C_LEGIT_0604,M_048,0,3,0,1,2,0,NONE
TXN_V2_005639,U_LEGIT_0737,167.73,766,D_LEGIT_0849,IP_LEGIT_0565,C_LEGIT_0029,M_007,0,4,0,1,3,0,NONE
TXN_V2_003511,U_LEGIT_1513,201.04,23,D_LEGIT_0216,IP_LEGIT_0511,C_LEGIT_1807,M_057,5,6,0,3,2,0,NONE
TXN_V2_003619,U_LEGIT_1943,81.21,989,D_LEGIT_1462,IP_SHARED_BENIGN_09,C_LEGIT_1319,M_013,1,1,0,1,1,0,NONE
TXN_V2_003894,U_LEGIT_1360,120.91,156,D_LEGIT_0374,IP_LEGIT_1054,C_LEGIT_2617,M_121,0,2,0,1,1,0,NONE
TXN_V2_008288,U_LEGIT_1699,236.6,69,D_LEGIT_0317,IP_SHARED_BENIGN_07,C_LEGIT_0586,M_077,0,2,0,2,1,0,NONE
TXN_V2_009048,U_INDIV_0108,1336.84,20,D_INDIV_0075,IP_INDIV_0185,C_INDIV_0087,M_140,10,17,2,3,5,1,INDIVIDUAL_FRAUD
TXN_V2_007993,U_LEGIT_1660,42.24,148,D_SHARED_BENIGN_02,IP_LEGIT_0625,C_LEGIT_0144,M_028,0,4,0,3,1,0,NONE
TXN_V2_008825,U_LEGIT_1000,197.55,98,D_LEGIT_0371,IP_LEGIT_1067,C_LEGIT_2928,M_087,5,7,2,1,3,0,NONE
TXN_V2_007163,U_LEGIT_0325,220.91,384,D_LEGIT_0157,IP_LEGIT_1768,C_LEGIT_2102,M_147,4,11,0,3,1,0,NONE
TXN_V2_000272,U_LEGIT_1814,16.56,948,D_LEGIT_1154,IP_LEGIT_0499,C_LEGIT_1392,M_118,0,2,0,1,2,0,NONE
TXN_V2_003640,U_LEGIT_0870,220.83,7,D_LEGIT_1958,IP_LEGIT_0574,C_LEGIT_1623,M_084,0,1,0,1,1,0,NONE
TXN_V2_005106,U_LEGIT_1569,33.76,76,D_LEGIT_1760,IP_SHARED_BENIGN_04,C_LEGIT_0416,M_118,0,1,0,1,1,0,NONE
TXN_V2_009158,U_INDIV_0115,211.23,173,D_INDIV_0022,IP_INDIV_0176,C_INDIV_0063,M_029,6,6,0,4,3,1,INDIVIDUAL_FRAUD
TXN_V2_003914,U_LEGIT_1211,1298.99,514,D_LEGIT_0081,IP_LEGIT_1014,C_LEGIT_1085,M_111,1,1,0,1,1,0,NONE
TXN_V2_007357,U_LEGIT_1669,1010.07,347,D_LEGIT_1643,IP_LEGIT_1814,C_LEGIT_0235,M_030,1,4,0,1,1,0,NONE
TXN_V2_002160,U_LEGIT_0681,192.14,9,D_LEGIT_1218,IP_SHARED_BENIGN_14,C_LEGIT_1945,M_015,0,2,0,3,3,0,NONE
TXN_V2_001546,U_LEGIT_2095,821.61,880,D_LEGIT_0873,IP_LEGIT_0571,C_LEGIT_2367,M_074,0,4,0,3,2,0,NONE
TXN_V2_005283,U_LEGIT_1372,66.15,722,D_LEGIT_0226,IP_SHARED_BENIGN_04,C_LEGIT_0680,M_114,1,2,0,3,1,0,NONE
